LineId,Date,Time,Pid,Tid,Level,Component,Content,EventId,EventTemplate,ParameterList
1047,12-17,19:31:38.268,1795,1795,D,HwConnectivityService,CtrlSocket receive screen on intent!,9c82eca3,CtrlSocket receive screen on intent!,[]
1048,12-17,19:31:38.268,1795,1795,D,HwConnectivityService,CtrlSocket restoreScrOnStatus,36bfac61,CtrlSocket restoreScrOnStatus,[]
1049,12-17,19:31:38.268,1795,1795,D,HwConnectivityService,"pid=1000, cmd=100, param=0",31e37612,"pid=<*>, cmd=<*>, param=<*>","['1000', '100', '0']"
1050,12-17,19:31:38.268,1795,16232,D,PowerManagerService,"ready=false,policy=3,wakefulness=1,wksummary=0x11,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=true,manual=33,auto=-1,adj=0.0userId=0",29de50f6,"ready=false,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=true,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>","['3', '1', '0x11', '0x1', '33', '1', '0', '0']"
1051,12-17,19:31:38.269,1795,1795,D,HwConnectivityService,"mFilterMsgFlag: 0,msg.arg1: 3",b42ad56c,"mFilterMsgFlag: <*>,msg.arg1: <*>","['0', '3']"
1052,12-17,19:31:38.269,1795,2691,D,HwConnectivityService,handleFilterMsg action: 3mFilterMsgFlag3,b1884444,handleFilterMsg action: 3mFilterMsgFlag3,[]
1053,12-17,19:31:38.269,1795,2691,D,HwConnectivityService,[tiger]setBastetFilterInfo action 3pid 1000,6352550f,[tiger]setBastetFilterInfo action 3pid <*>,['1000']
1054,12-17,19:31:38.269,1795,2691,D,HwConnectivityService,stopFilter m_filterIsStarted:false,b75c0d78,stopFilter m_filterIsStarted:false,[]
1055,12-17,19:31:38.269,1795,1795,D,HwConnectivityService,CtrlSocket processCtrlSocket pid = 1000 cmd = 100 param = 0 ret = 0,0dec0f0c,CtrlSocket processCtrlSocket pid = <*> cmd = <*> param = <*> ret = <*>,"['1000', '100', '0', '0']"
1056,12-17,19:31:38.269,1795,1795,D,HwConnectivityService,CtrlSocket restoreScrOnStatus reset,55e7e8ea,CtrlSocket restoreScrOnStatus reset,[]
1057,12-17,19:31:38.269,1795,1805,D,PowerManagerService,"ready=false,policy=3,wakefulness=1,wksummary=0x11,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=true,manual=33,auto=-1,adj=0.0userId=0",29de50f6,"ready=false,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=true,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>","['3', '1', '0x11', '0x1', '33', '1', '0', '0']"
1058,12-17,19:31:38.269,1795,3238,D,PowerManagerService,"ready=false,policy=3,wakefulness=1,wksummary=0x11,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=true,manual=33,auto=-1,adj=0.0userId=0",29de50f6,"ready=false,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=true,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>","['3', '1', '0x11', '0x1', '33', '1', '0', '0']"
1059,12-17,19:31:38.270,1795,17832,D,PowerManagerService,"ready=false,policy=3,wakefulness=1,wksummary=0x11,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=true,manual=33,auto=-1,adj=0.0userId=0",29de50f6,"ready=false,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=true,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>","['3', '1', '0x11', '0x1', '33', '1', '0', '0']"
1060,12-17,19:31:38.270,606,2379,E,libteec ,QSEECom_send_cmd return!,765af2cc,QSEECom_send_cmd return!,[]
1061,12-17,19:31:38.270,606,2379,E,libteec ,qsc_send_cmd finish,a072ad60,qsc_send_cmd finish,[]
1062,12-17,19:31:38.270,606,2379,E,libteec ,send data return = 128,83e22df9,send data return = <*>,['128']
1063,12-17,19:31:38.270,835,2385,E,libteec ,receive data len = 128,397cf893,receive data len = <*>,['128']
1064,12-17,19:31:38.270,835,2385,E,libteec ,begin,8d589afa,begin,[]
1065,12-17,19:31:38.270,835,2385,E,libteec ,qsc_decode end,9b7fc93a,qsc_decode end,[]
1066,12-17,19:31:38.271,3608,3608,E,HW-JPEG-DEC,[HME_JPEG_DEC_Delete](3298): HME_JPEG_DEC_Delete: decoder_ctx=null,d95819d7,[HME_JPEG_DEC_Delete](<*>): HME_JPEG_DEC_Delete: decoder_ctx=null,['3298']
1067,12-17,19:31:38.271,3180,3332,I,ScenarioAction,new ScenarioAction sPoolSize: 0,23e91dde,new ScenarioAction sPoolSize: <*>,['0']
1068,12-17,19:31:38.272,2852,2852,I,SystemUIIdleHandler,"enter addToIdleMessage(type:1002), mainloop is busy, add to idleMessage",d00e9730,"enter addToIdleMessage(type:<*>), mainloop is busy, add to idleMessage",['1002']
1069,12-17,19:31:38.272,2852,2852,I,StatusBar,onNotificationRemoved: StatusBarNotification(pkg=com.android.incallui user=UserHandle{0} id=2 tag=null key=0|com.android.incallui|2|null|1001: Notification(pri=2 contentView=null vibrate=null sound=null defaults=0x0 flags=0x2 color=0x00000000 actions=3 vis=PRIVATE publicVersion=Notification(pri=0 contentView=null vibrate=null sound=null defaults=0x0 flags=0x0 color=0xff33b5e5 vis=PRIVATE))),7c19ba50,onNotificationRemoved: StatusBarNotification(pkg=<*> user=UserHandle{<*>} id=<*> tag=null key=<*>|<*>|<*>|null|<*>: Notification(pri=<*> contentView=null vibrate=null sound=null defaults=<*> flags=<*> color=<*> actions=<*> vis=PRIVATE publicVersion=Notification(pri=<*> contentView=null vibrate=null sound=null defaults=<*> flags=<*> color=<*> vis=PRIVATE))),"['com.android.incallui', '0', '2', '0', 'com.android.incallui|2', '1001', '2', '0x0', '0x2', '0x00000000', '3', '0', '0x0', '0x0', '0xff33b5e5']"
1070,12-17,19:31:38.272,3608,3608,E,HW-JPEG-DEC,[HME_JPEG_DEC_Delete](3298): HME_JPEG_DEC_Delete: decoder_ctx=null,d95819d7,[HME_JPEG_DEC_Delete](<*>): HME_JPEG_DEC_Delete: decoder_ctx=null,['3298']
1071,12-17,19:31:38.273,2852,2852,I,PhoneStatusBar,removeNotification:0|com.android.incallui|2|null|1001,cf257422,removeNotification:<*>|<*>|<*>|null|<*>,"['0', 'com.android.incallui|2', '1001']"
1072,12-17,19:31:38.273,2852,2852,I,StatusBar,removeNotificationViews:0|com.android.incallui|2|null|1001,76f2362d,removeNotificationViews:<*>|<*>|<*>|null|<*>,"['0', 'com.android.incallui|2', '1001']"
1073,12-17,19:31:38.273,2852,2852,I,NotificationGroupManager,onEntryRemoved:0|com.android.incallui|2|null|1001,e5a19090,onEntryRemoved:<*>|<*>|<*>|null|<*>,"['0', 'com.android.incallui|2', '1001']"
1074,12-17,19:31:38.273,2852,2852,I,NotificationGroupManager,"onEntryRemovedInternal:0|com.android.incallui|2|null|1001, group=0|com.android.incallui|2|null|1001",d12f26e6,"onEntryRemovedInternal:<*>|<*>|<*>|null|<*>, group=<*>|<*>|<*>|null|<*>","['0', 'com.android.incallui|2', '1001', '0', 'com.android.incallui|2', '1001']"
1075,12-17,19:31:38.273,2852,2852,I,NotificationGroupManager,summary = null,a00e8760,summary = null,[]
1076,12-17,19:31:38.273,1795,1795,I,NotificationManager,mIntentReceiver-ACTION_SCREEN_ON,62cdf7bd,mIntentReceiver-ACTION_SCREEN_ON,[]
1077,12-17,19:31:38.273,1795,1795,I,NotificationManager,"updateLightsLocked,mInCall =true,mScreenOn = true,ledNotification == null?true",27f9f99f,"updateLightsLocked,mInCall =true,mScreenOn = <*> == null?true","['true,ledNotification']"
1078,12-17,19:31:38.273,1795,1795,I,NotificationManager,"updateLightsLocked,turn off notificationLight",942f09c2,"updateLightsLocked,turn off notificationLight",[]
1079,12-17,19:31:38.273,1795,1795,I,Sensor  ,turn off notificationLight due to incall or screenon,8dcf4814,turn off notificationLight due to incall or screenon,[]
1080,12-17,19:31:38.273,2852,2852,I,HwPhoneStatusBar,updateNotificationShade,06327cf8,updateNotificationShade,[]
1081,12-17,19:31:38.273,1795,1795,I,Sensor  ,updateLight --> mIsNotificationExisting: false ledOnMS: 0 ledOffMS :0,fe7f67cf,updateLight --> mIsNotificationExisting: false ledOnMS: <*> ledOffMS :<*>,"['0', '0']"
1082,12-17,19:31:38.273,2852,2852,I,PhoneStatusBar,updateNotificationShade,06327cf8,updateNotificationShade,[]
1083,12-17,19:31:38.273,1795,1795,I,Sensor  ,"updateLightsLocked --> level:78, status:3",4ab813a7,"updateLightsLocked --> level:<*>, status:<*>","['78', '3']"
1084,12-17,19:31:38.273,1795,1795,I,Sensor  ,updateLightsLocked --> mBatteryLight.turnOff,c4dd3c6f,updateLightsLocked --> mBatteryLight.turnOff,[]
1085,12-17,19:31:38.274,2852,2852,I,PhoneStatusBar,removeNotificationChildren,99e75217,removeNotificationChildren,[]
1086,12-17,19:31:38.274,3608,3608,E,HW-JPEG-DEC,[HME_JPEG_DEC_Delete](3298): HME_JPEG_DEC_Delete: decoder_ctx=null,d95819d7,[HME_JPEG_DEC_Delete](<*>): HME_JPEG_DEC_Delete: decoder_ctx=null,['3298']
1087,12-17,19:31:38.275,1795,1806,I,NotificationManager,onNotificationExpansionChanged called,36dc96c6,onNotificationExpansionChanged called,[]
1088,12-17,19:31:38.276,1046,26554,V,ThreadsEx,HDebug print the key screen_state,eadd0d3b,HDebug print the key screen_state,[]
1089,12-17,19:31:38.276,3608,3608,E,HW-JPEG-DEC,[HME_JPEG_DEC_Delete](3298): HME_JPEG_DEC_Delete: decoder_ctx=null,d95819d7,[HME_JPEG_DEC_Delete](<*>): HME_JPEG_DEC_Delete: decoder_ctx=null,['3298']
1090,12-17,19:31:38.276,1795,1821,I,WindowManger_keyguard,Setting mDismissKeyguard true by win Window{e6a6b5e u0 com.android.incallui/com.android.incallui.InCallActivity},7581ef5a,Setting mDismissKeyguard true by win Window{<*> u0 <*><*>.<*>},"['e6a6b5e', 'com', 'android.incallui/com.android.incallui.InCallActivity']"
1091,12-17,19:31:38.276,1046,26554,D,audio_hw_primary,adev_set_parameters: enter: screen_state=on,eb71e9cb,adev_set_parameters: enter: screen_state=on,[]
1092,12-17,19:31:38.276,1046,26554,I,Huawei_audio_cust,huawei_audio huawei_choose_HandsFree_device_incall_forHWtest: test Type =4,93e3d6a1,huawei_audio huawei_choose_HandsFree_device_incall_forHWtest: test Type =<*>,['4']
1093,12-17,19:31:38.276,1046,26554,I,Huawei_audio_cust,huawei_audio huawei_choose_Handset_device_incall_forHWtest: test Type =4,73554402,huawei_audio huawei_choose_Handset_device_incall_forHWtest: test Type =<*>,['4']
1094,12-17,19:31:38.276,1046,26554,I,Huawei_audio_cust,get_spk_pa_type: pa is max98925,cdcecfdf,get_spk_pa_type: pa is max98925,[]
1095,12-17,19:31:38.276,1046,26554,I,Huawei_audio_cust,huawei_common_set_parameters: exit with code(0),abf649f5,huawei_common_set_parameters: exit with code(<*>),['0']
1096,12-17,19:31:38.276,1046,26554,V,Huawei_audio_cust,huawei_cust_set_parameters: exit with code(0),0c30e521,huawei_cust_set_parameters: exit with code(<*>),['0']
1097,12-17,19:31:38.276,1046,26554,V,msm8916_platform,platform_set_parameters: enter: - screen_state=on,33c02fa4,platform_set_parameters: enter: - <*>,['screen_state=on']
1098,12-17,19:31:38.276,1046,26554,V,msm8916_platform,platform_set_parameters: exit with code(0),425a8035,platform_set_parameters: exit with code(<*>),['0']
1099,12-17,19:31:38.276,1046,26554,D,audio_hw_extn,audio_extn_set_anc_parameters: anc_enabled:0,b284a9e6,audio_extn_set_anc_parameters: anc_enabled:<*>,['0']
1100,12-17,19:31:38.276,1046,26554,D,audio_hw_spkr_prot,audio_extn_fbsp_set_parameters: Speaker protection disabled,92666e0a,audio_extn_fbsp_set_parameters: Speaker protection disabled,[]
1101,12-17,19:31:38.276,1046,26554,V,audio_hw_primary,adev_set_parameters: exit with code(0),9088debc,adev_set_parameters: exit with code(<*>),['0']
1102,12-17,19:31:38.279,2852,2852,I,HwNotificationIconAreaController,showNotificationAll,b4f7e619,showNotificationAll,[]
1103,12-17,19:31:38.280,5215,5215,E,wpa_supplicant,RSSI=-55;LINKSPEED=72;NOISE=9999;FREQUENCY=2452;,e22a492b,RSSI=-<*>;LINKSPEED=<*>;NOISE=<*>;FREQUENCY=<*>;,"['55', '72', '9999', '2452']"
1104,12-17,19:31:38.280,5215,5215,D,wpa_supplicant,CTRL-DEBUG: global_ctrl_sock-sendto: sock=16 sndbuf=229376 outq=0 send_len=48,f357c573,CTRL-DEBUG: global_ctrl_sock-sendto: sock=<*> sndbuf=<*> outq=<*> send_len=<*>,"['16', '229376', '0', '48']"
1105,12-17,19:31:38.281,2852,2852,I,StackScrollAlgorithm,updateClipping isOverlap:false,958de38b,updateClipping isOverlap:false,[]
1106,12-17,19:31:38.281,2852,2852,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,b794132a,updateDimmedActivatedHideSensitive overlap:false,[]
1107,12-17,19:31:38.281,1795,2671,V,HwWifiServiceFactory,get AllImpl object = com.android.server.wifi.HwWifiServiceFactoryImpl@c332618,2ea495d5,get AllImpl object = <*>@<*>,['com.android.server.wifi.HwWifiServiceFactoryImpl@c332618']
1108,12-17,19:31:38.281,2852,2852,I,ActivatableNotificationView,"setOverlap mOverlap:false, mDimmed:false",b7276a80,"setOverlap mOverlap:false, mDimmed:false",[]
1109,12-17,19:31:38.281,1795,2671,E,WifiConfigManager,"updateConfiguration freq=2452 BSSID=80:38:bc:08:42:c1 RSSI=-54 ""Huawei-Employee""WPA_EAP",583a5079,"updateConfiguration freq=<*> BSSID=<*>:<*>:bc:<*>:<*>:c1 RSSI=-<*> ""Huawei-Employee""WPA_EAP","['2452', '80:38', '08:42', '54']"
1110,12-17,19:31:38.281,1795,2671,D,WifiStateMachine,ConnectedState !CMD_SET_SUSPEND_OPT_ENABLED  rt=123011453/442834645 0 0,b95d9ef1,ConnectedState !CMD_SET_SUSPEND_OPT_ENABLED rt=<*><*> <*> <*>,"['123011453/442834645', '0 0']"
1111,12-17,19:31:38.281,1795,2671,D,WifiStateMachine,L2ConnectedState !CMD_SET_SUSPEND_OPT_ENABLED  rt=123011453/442834645 0 0,a325e66e,<*> !CMD_SET_SUSPEND_OPT_ENABLED rt=<*><*> <*> <*>,"['L2ConnectedState', '123011453/442834645', '0 0']"
1112,12-17,19:31:38.281,1795,2671,D,WifiStateMachine,ConnectModeState !CMD_SET_SUSPEND_OPT_ENABLED  rt=123011453/442834645 0 0,a325e66e,<*> !CMD_SET_SUSPEND_OPT_ENABLED rt=<*><*> <*> <*>,"['ConnectModeState', '123011453/442834645', '0 0']"
1113,12-17,19:31:38.281,1795,2671,D,WifiStateMachine,DriverStartedState !CMD_SET_SUSPEND_OPT_ENABLED  rt=123011453/442834645 0 0,a325e66e,<*> !CMD_SET_SUSPEND_OPT_ENABLED rt=<*><*> <*> <*>,"['DriverStartedState', '123011453/442834645', '0 0']"
1114,12-17,19:31:38.281,1795,2671,D,WifiHW  ,wifi_send_command: cmd:'IFNAME=wlan0 DRIVER SETSUSPENDMODE 0',a05cdda4,wifi_send_command: cmd:'IFNAME=wlan0 DRIVER SETSUSPENDMODE <*>',['0']
1115,12-17,19:31:38.282,5215,5215,D,wpa_supplicant,wlan0: Control interface command 'DRIVER SETSUSPENDMODE 0',5163b1cf,wlan0: Control interface command 'DRIVER SETSUSPENDMODE <*>',['0']
1116,12-17,19:31:38.283,1795,1795,I,AlarmManager,remove(PendingIntent{2f9e644: PendingIntentRecord{527f32d android broadcastIntent}}) changed bounds; rebatching,d8d19c23,remove(PendingIntent{<*>: PendingIntentRecord{<*> <*> broadcastIntent}}) changed bounds; rebatching,"['2f9e644', '527f32d android']"
1117,12-17,19:31:38.292,2852,2852,I,NetworkController.WifiSignalController,"Change in state from: connected=true,enabled=true,level=4,inetCondition=1,iconGroup=IconGroup(Wi-Fi Icons),activityIn=true,activityOut=true,rssi=-48,lastModified=12-17 07:31:35,isChaged:false,wifiNoInternet=false,ssid=""Huawei-Employee""",7253acdc,"Change in state from: connected=true,enabled=true,level=<*>,inetCondition=<*>,iconGroup=IconGroup(Wi-Fi <*> <*>:<*>:<*>,isChaged:false,wifiNoInternet=false,ssid=""Huawei-Employee""","['4', '1', 'Icons),activityIn=true,activityOut=true,rssi=-48,lastModified=12-17 07', '31:35']"
1118,12-17,19:31:38.292,2852,2852,I,NetworkController.WifiSignalController,"to: connected=true,enabled=true,level=4,inetCondition=1,iconGroup=IconGroup(Wi-Fi Icons),activityIn=false,activityOut=false,rssi=-48,lastModified=12-17 07:31:35,isChaged:false,wifiNoInternet=false,ssid=""Huawei-Employee""",cfc1d77a,"to: connected=true,enabled=true,level=<*>,inetCondition=<*>,iconGroup=IconGroup(Wi-Fi Icons),activityIn=false,activityOut=false,rssi=-<*>,lastModified=<*><*> <*>:<*>:<*>,isChaged:false,wifiNoInternet=false,ssid=""Huawei-Employee""","['4', '1', '48', '12-17', '07', '31:35']"
1119,12-17,19:31:38.292,2852,2852,I,SignalClusterView,mWifiVisible is:truemWifiStrengthId is:2130839427mWifiDescription is:WLAN 信号强度满格。,8e00abee,mWifiVisible is:truemWifiStrengthId is:2130839427mWifiDescription is:WLAN 信号强度满格。,[]
1120,12-17,19:31:38.293,2852,2852,D,NetWorkUtils,mVSimCurCardType is -1,f14ebdce,mVSimCurCardType is -<*>,['1']
1121,12-17,19:31:38.294,2852,2852,I,HwSignalClusterView,"apply hwPhoneState.mSubId:0 anyMobileVisible:false mIsAirplaneMode:false, mobileGroupVisible=true",9361d325,"apply hwPhoneState.mSubId:<*> anyMobileVisible:false mIsAirplaneMode:false, mobileGroupVisible=true",['0']
1122,12-17,19:31:38.294,2852,2852,I,SignalClusterView,mWifiVisible is:truemWifiStrengthId is:2130839427mWifiDescription is:WLAN 信号强度满格。,8e00abee,mWifiVisible is:truemWifiStrengthId is:2130839427mWifiDescription is:WLAN 信号强度满格。,[]
1123,12-17,19:31:38.294,2852,2852,D,NetWorkUtils,mVSimCurCardType is -1,f14ebdce,mVSimCurCardType is -<*>,['1']
1124,12-17,19:31:38.295,2852,2852,I,HwSignalClusterView,"apply hwPhoneState.mSubId:0 anyMobileVisible:false mIsAirplaneMode:false, mobileGroupVisible=true",9361d325,"apply hwPhoneState.mSubId:<*> anyMobileVisible:false mIsAirplaneMode:false, mobileGroupVisible=true",['0']
1125,12-17,19:31:38.297,1795,16501,D,PowerManagerService,"ready=false,policy=3,wakefulness=1,wksummary=0x11,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=true,manual=33,auto=-1,adj=0.0userId=0",29de50f6,"ready=false,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=true,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>","['3', '1', '0x11', '0x1', '33', '1', '0', '0']"
1126,12-17,19:31:38.298,832,1841,E,Parcel  ,Reading a NULL string not supported here.,5480b10e,Reading a NULL string not supported here.,[]
1127,12-17,19:31:38.299,832,1841,E,Parcel  ,Reading a NULL string not supported here.,5480b10e,Reading a NULL string not supported here.,[]
1128,12-17,19:31:38.299,3608,3608,D,InCall  ,InCallActivity - onResume()... end,22ba72b1,InCallActivity - onResume()... end,[]
1129,12-17,19:31:38.299,3608,3608,I,InCall  ,VideoCallFragment - onResume,87b44875,VideoCallFragment - onResume,[]
1130,12-17,19:31:38.299,3608,3608,I,InCall  ,"VideoCallPresenter - isVideoCallWorking, state is: 3",ea4ce1ae,"VideoCallPresenter - isVideoCallWorking, state is: <*>",['3']
1131,12-17,19:31:38.299,3608,3608,I,InCall  ,"VideoCallFragment - onResume: Surface exist, resume videos",985465b2,"VideoCallFragment - onResume: Surface exist, resume videos",[]
1132,12-17,19:31:38.299,3608,3608,D,InCall  ,"VideoCallPresenter - resumeVideo: Error bad state mPrimaryCall=[Call_10, ACTIVE, [Capabilities: CAPABILITY_HOLD CAPABILITY_SUPPORT_HOLD CAPABILITY_MUTE CAPABILITY_CANNOT_DOWNGRADE_VIDEO_TO_AUDIO], children:[], parent:null, conferenceable:[], videoState:Audio Only, mSessionModificationState:0, VideoSettings:(CameraDir:-1)] mVideoCall=null",4bad62e0,"VideoCallPresenter - resumeVideo: Error bad state mPrimaryCall=[Call_10, ACTIVE, [Capabilities: CAPABILITY_HOLD CAPABILITY_SUPPORT_HOLD CAPABILITY_MUTE CAPABILITY_CANNOT_DOWNGRADE_VIDEO_TO_AUDIO], children:[], parent:null, conferenceable:[], videoState:Audio Only, mSessionModificationState:<*>, VideoSettings:(CameraDir:-<*>)] mVideoCall=null","['0', '1']"
1133,12-17,19:31:38.299,3608,3608,I,InCall  ,VTCallButtonFragment - --- onResume ---,fedc2e9e,VTCallButtonFragment - --- onResume ---,[]
1134,12-17,19:31:38.299,3608,3608,I,ActivityManager_activity,"Resuming ActivityRecord{fd45985 token=android.os.BinderProxy@af8ea9b {com.android.incallui/com.android.incallui.InCallActivity}} with isForward=true,forwardBitChanged=true onlyLocalRequest=false",ff5a2fd9,"Resuming ActivityRecord{<*> token=<*>@<*> {<*><*>.<*>}} with isForward=true,forwardBitChanged=true onlyLocalRequest=false","['fd45985', 'android.os.BinderProxy@af8ea9b', 'com', 'android.incallui/com.android.incallui.InCallActivity']"
1135,12-17,19:31:38.301,1795,1821,I,WindowManger_keyguard,Setting mDismissKeyguard true by win Window{e6a6b5e u0 com.android.incallui/com.android.incallui.InCallActivity},7581ef5a,Setting mDismissKeyguard true by win Window{<*> u0 <*><*>.<*>},"['e6a6b5e', 'com', 'android.incallui/com.android.incallui.InCallActivity']"
1136,12-17,19:31:38.302,1795,1795,D,DeviceIdleController,updateDisplayLocked: screenOn=true,bf5d4509,updateDisplayLocked: screenOn=true,[]
1137,12-17,19:31:38.302,1795,1795,I,DeviceIdleController,"becomeActiveLocked, reason = screen",ed9a902a,"becomeActiveLocked, reason = screen",[]
1138,12-17,19:31:38.302,1795,1795,D,HwPFWLogger,PFW.HwPFWService:mBroadcastReceiver action = android.intent.action.SCREEN_ON,66ea9797,PFW.HwPFWService:mBroadcastReceiver action = <*>,['android.intent.action.SCREEN_ON']
1139,12-17,19:31:38.302,1795,2708,D,HwPFWLogger,PFW.HwPFWService:handle PFW_MSG_SYSTEM,0f45ee4b,PFW.HwPFWService:handle PFW_MSG_SYSTEM,[]
1140,12-17,19:31:38.302,1795,2708,D,HwPFWLogger,PFW.HwPFWAppRestartPolicy:receive action = android.intent.action.SCREEN_ON,44658595,PFW.HwPFWAppRestartPolicy:receive action = <*>,['android.intent.action.SCREEN_ON']
1141,12-17,19:31:38.305,1795,1795,D,WifiService,"onReceive, action:android.intent.action.SCREEN_ON",f2b17d58,"onReceive, action:<*>",['android.intent.action.SCREEN_ON']
1142,12-17,19:31:38.305,1795,2670,D,WifiController,DeviceActiveState{ when=-1ms what=155650 target=com.android.internal.util.StateMachine$SmHandler },d0509756,DeviceActiveState{ <*> what=<*> target=<*>$SmHandler },"['when=-1ms', '155650', 'com.android.internal.util.StateMachine']"
1143,12-17,19:31:38.305,1795,2670,D,WifiController,StaEnabledState what=155650,58c9b51d,StaEnabledState what=<*>,['155650']
1144,12-17,19:31:38.305,1795,2670,D,WifiController,DefaultState what=155650,96d275e9,DefaultState what=<*>,['155650']
1145,12-17,19:31:38.305,1795,2670,I,AlarmManager,remove(PendingIntent{50e3a01: PendingIntentRecord{a8130a6 android broadcastIntent}}) changed bounds; rebatching,d8d19c23,remove(PendingIntent{<*>: PendingIntentRecord{<*> <*> broadcastIntent}}) changed bounds; rebatching,"['50e3a01', 'a8130a6 android']"
1146,12-17,19:31:38.305,3608,3608,I,InCall  ,"CallList - hasAnyLiveCall call = [Call_10, ACTIVE, [Capabilities: CAPABILITY_HOLD CAPABILITY_SUPPORT_HOLD CAPABILITY_MUTE CAPABILITY_CANNOT_DOWNGRADE_VIDEO_TO_AUDIO], children:[], parent:null, conferenceable:[], videoState:Audio Only, mSessionModificationState:0, VideoSettings:(CameraDir:-1)]",8b50a23f,"CallList - hasAnyLiveCall call = [Call_10, ACTIVE, [Capabilities: CAPABILITY_HOLD CAPABILITY_SUPPORT_HOLD CAPABILITY_MUTE CAPABILITY_CANNOT_DOWNGRADE_VIDEO_TO_AUDIO], children:[], parent:null, conferenceable:[], videoState:Audio Only, mSessionModificationState:<*>, VideoSettings:(CameraDir:-<*>)]","['0', '1']"
1147,12-17,19:31:38.305,3608,3608,I,InCall  ,ProximitySensor - isDisplayOn: true,fe2f7ef4,ProximitySensor - isDisplayOn: <*>,['true']
1148,12-17,19:31:38.306,3218,3218,E,HW-JPEG-DEC,[HME_JPEG_DEC_Delete](3298): HME_JPEG_DEC_Delete: decoder_ctx=null,d95819d7,[HME_JPEG_DEC_Delete](<*>): HME_JPEG_DEC_Delete: decoder_ctx=null,['3298']
1149,12-17,19:31:38.306,1795,16500,I,qti_sensors_hal,"flush,395,handle 0",9d5f2e37,"flush,<*>,handle <*>","['395', '0']"
1150,12-17,19:31:38.306,1795,16500,I,qti_sensors_hal,"flush,260 handle 0",d8f0cf20,"flush,<*> handle <*>","['260', '0']"
1151,12-17,19:31:38.307,1795,1795,D,HwArpVerifier,startWifiRouteCheck,6b6a2f63,startWifiRouteCheck,[]
1152,12-17,19:31:38.308,2852,2852,I,SignalClusterView,applyIconTint ignore,7c8d9f9a,applyIconTint ignore,[]
1153,12-17,19:31:38.309,1795,1795,D,WifiProStatisticsManager,sendScreenOnEvent enter.,88b25bf1,sendScreenOnEvent enter.,[]
1154,12-17,19:31:38.309,1795,2734,D,WifiProStatisticsManager,msg Loop is running.,273a59be,msg Loop is running.,[]
1155,12-17,19:31:38.310,1795,6988,I,WindowManger_keyguard,Setting mDismissKeyguard true by win Window{e6a6b5e u0 com.android.incallui/com.android.incallui.InCallActivity},7581ef5a,Setting mDismissKeyguard true by win Window{<*> u0 <*><*>.<*>},"['e6a6b5e', 'com', 'android.incallui/com.android.incallui.InCallActivity']"
1156,12-17,19:31:38.312,1795,2332,I,qti_sensors_hal,[ACC]processReportInd: X: 7.359693 Y: 6.051718 Z: 2.283121  x_offset:0.160831 y_offset:0.184366 z_offset:0.985027,6fea91f2,[ACC]processReportInd: X: <*>.<*> Y: <*>.<*> Z: <*> x_offset:<*>.<*> y_offset:<*>.<*> z_offset:<*>.<*>,"['7.359693', '6.051718', '2.283121', '0.160831', '0.184366', '0.985027']"
1157,12-17,19:31:38.312,1795,2733,D,WiFi_PRO_WifiProStateMachine,"device screen on,but isScreenOffMonitor is false",fe5c5651,"device screen on,but isScreenOffMonitor is false",[]
1158,12-17,19:31:38.315,5215,5215,D,wpa_supplicant,"wpa_driver_nl80211_driver_cmd SETSUSPENDMODE 0 len = 0, 4096",4eabbf67,"wpa_driver_nl80211_driver_cmd SETSUSPENDMODE <*> len = <*>, <*>","['0', '0', '4096']"
1159,12-17,19:31:38.315,5215,5215,D,wpa_supplicant,CTRL-DEBUG: global_ctrl_sock-sendto: sock=16 sndbuf=229376 outq=0 send_len=3,f357c573,CTRL-DEBUG: global_ctrl_sock-sendto: sock=<*> sndbuf=<*> outq=<*> send_len=<*>,"['16', '229376', '0', '3']"
1160,12-17,19:31:38.317,1795,1795,I,EyeProtectionControllerImpl,onReceive intent action = android.intent.action.SCREEN_ON,83133e11,onReceive intent action = <*>,['android.intent.action.SCREEN_ON']
