LineId,Date,Time,Pid,Level,Component,Content,EventId,EventTemplate,ParameterList
1212,081109,203536,152,INFO,dfs.DataNode$DataXceiver,Receiving block blk_4856031730010032819 src: /10.251.215.50:33775 dest: /10.251.215.50:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_4856031730010032819', '10.251.215.50:33775', '10.251.215.50:50010']"
1213,081109,203536,152,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-6339417867119146108 src: /10.251.70.211:40883 dest: /10.251.70.211:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-6339417867119146108', '10.251.70.211:40883', '10.251.70.211:50010']"
1214,081109,203536,152,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-6370470857048627387 src: /10.250.7.96:44190 dest: /10.250.7.96:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-6370470857048627387', '10.250.7.96:44190', '10.250.7.96:50010']"
1215,081109,203536,152,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-6714222090039882252 src: /10.251.38.214:47135 dest: /10.251.38.214:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-6714222090039882252', '10.251.38.214:47135', '10.251.38.214:50010']"
1216,081109,203536,152,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8595954612153362607 src: /10.251.70.112:40495 dest: /10.251.70.112:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_8595954612153362607', '10.251.70.112:40495', '10.251.70.112:50010']"
1217,081109,203536,153,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-1577830978049349432 src: /10.251.75.79:48960 dest: /10.251.75.79:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-1577830978049349432', '10.251.75.79:48960', '10.251.75.79:50010']"
1218,081109,203536,153,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4002888391906787542 src: /10.251.198.33:60910 dest: /10.251.198.33:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-4002888391906787542', '10.251.198.33:60910', '10.251.198.33:50010']"
1219,081109,203536,153,INFO,dfs.DataNode$DataXceiver,Receiving block blk_4031055865781150544 src: /10.251.89.155:50713 dest: /10.251.89.155:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_4031055865781150544', '10.251.89.155:50713', '10.251.89.155:50010']"
1220,081109,203536,153,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6021477756386488418 src: /10.251.90.134:58034 dest: /10.251.90.134:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_6021477756386488418', '10.251.90.134:58034', '10.251.90.134:50010']"
1221,081109,203536,153,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7559008592818043090 src: /10.250.15.101:53350 dest: /10.250.15.101:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-7559008592818043090', '10.250.15.101:53350', '10.250.15.101:50010']"
1222,081109,203536,153,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8725561728667995755 src: /10.251.38.214:47136 dest: /10.251.38.214:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_8725561728667995755', '10.251.38.214:47136', '10.251.38.214:50010']"
1223,081109,203536,153,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8725561728667995755 src: /10.251.38.214:49106 dest: /10.251.38.214:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_8725561728667995755', '10.251.38.214:49106', '10.251.38.214:50010']"
1224,081109,203536,153,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-9084956447070300510 src: /10.251.214.32:56642 dest: /10.251.214.32:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-9084956447070300510', '10.251.214.32:56642', '10.251.214.32:50010']"
1225,081109,203536,154,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4026330115303607086 src: /10.251.39.160:59566 dest: /10.251.39.160:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-4026330115303607086', '10.251.39.160:59566', '10.251.39.160:50010']"
1226,081109,203536,154,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4026330115303607086 src: /10.251.70.5:43433 dest: /10.251.70.5:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-4026330115303607086', '10.251.70.5:43433', '10.251.70.5:50010']"
1227,081109,203536,154,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4046605047697127122 src: /10.251.43.210:45433 dest: /10.251.43.210:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-4046605047697127122', '10.251.43.210:45433', '10.251.43.210:50010']"
1228,081109,203536,154,INFO,dfs.DataNode$DataXceiver,Receiving block blk_4856031730010032819 src: /10.251.197.226:52019 dest: /10.251.197.226:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_4856031730010032819', '10.251.197.226:52019', '10.251.197.226:50010']"
1229,081109,203536,154,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-6339417867119146108 src: /10.251.70.211:48308 dest: /10.251.70.211:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-6339417867119146108', '10.251.70.211:48308', '10.251.70.211:50010']"
1230,081109,203536,154,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6717969265771639561 src: /10.251.111.80:48094 dest: /10.251.111.80:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_6717969265771639561', '10.251.111.80:48094', '10.251.111.80:50010']"
1231,081109,203536,154,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7686748181966193443 src: /10.251.107.242:49893 dest: /10.251.107.242:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-7686748181966193443', '10.251.107.242:49893', '10.251.107.242:50010']"
1232,081109,203536,154,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8048421706779991679 src: /10.251.123.1:33649 dest: /10.251.123.1:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-8048421706779991679', '10.251.123.1:33649', '10.251.123.1:50010']"
1233,081109,203536,154,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8048421706779991679 src: /10.251.123.1:46240 dest: /10.251.123.1:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-8048421706779991679', '10.251.123.1:46240', '10.251.123.1:50010']"
1234,081109,203536,155,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1640563687655694592 src: /10.251.107.242:41112 dest: /10.251.107.242:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_1640563687655694592', '10.251.107.242:41112', '10.251.107.242:50010']"
1235,081109,203536,155,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-1700929423419481113 src: /10.251.39.160:48352 dest: /10.251.39.160:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-1700929423419481113', '10.251.39.160:48352', '10.251.39.160:50010']"
1236,081109,203536,155,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1937926427363440853 src: /10.251.110.8:47863 dest: /10.251.110.8:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_1937926427363440853', '10.251.110.8:47863', '10.251.110.8:50010']"
1237,081109,203536,155,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-2498004188306609167 src: /10.251.107.19:55957 dest: /10.251.107.19:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-2498004188306609167', '10.251.107.19:55957', '10.251.107.19:50010']"
1238,081109,203536,155,INFO,dfs.DataNode$DataXceiver,Receiving block blk_2583366788302307794 src: /10.251.26.131:46244 dest: /10.251.26.131:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_2583366788302307794', '10.251.26.131:46244', '10.251.26.131:50010']"
1239,081109,203536,155,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-2917825689581470793 src: /10.251.27.63:49007 dest: /10.251.27.63:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-2917825689581470793', '10.251.27.63:49007', '10.251.27.63:50010']"
1240,081109,203536,155,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5584251724032983856 src: /10.251.123.132:44619 dest: /10.251.123.132:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-5584251724032983856', '10.251.123.132:44619', '10.251.123.132:50010']"
1241,081109,203536,155,INFO,dfs.DataNode$DataXceiver,Receiving block blk_634338240549205708 src: /10.251.106.214:36728 dest: /10.251.106.214:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_634338240549205708', '10.251.106.214:36728', '10.251.106.214:50010']"
1242,081109,203536,156,INFO,dfs.DataNode$DataXceiver,Receiving block blk_4058804987355354315 src: /10.251.89.155:39178 dest: /10.251.89.155:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_4058804987355354315', '10.251.89.155:39178', '10.251.89.155:50010']"
1243,081109,203536,156,INFO,dfs.DataNode$DataXceiver,Receiving block blk_4151093570962084251 src: /10.250.14.38:36106 dest: /10.250.14.38:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_4151093570962084251', '10.250.14.38:36106', '10.250.14.38:50010']"
1244,081109,203536,156,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6835995323369082616 src: /10.251.110.8:54929 dest: /10.251.110.8:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_6835995323369082616', '10.251.110.8:54929', '10.251.110.8:50010']"
1245,081109,203536,156,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8223024669447846632 src: /10.251.107.50:50626 dest: /10.251.107.50:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_8223024669447846632', '10.251.107.50:50626', '10.251.107.50:50010']"
1246,081109,203536,156,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8515113585876695879 src: /10.251.107.242:40690 dest: /10.251.107.242:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-8515113585876695879', '10.251.107.242:40690', '10.251.107.242:50010']"
1247,081109,203536,157,INFO,dfs.DataNode$DataXceiver,Receiving block blk_9069966081657556515 src: /10.251.106.214:54921 dest: /10.251.106.214:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_9069966081657556515', '10.251.106.214:54921', '10.251.106.214:50010']"
1248,081109,203536,157,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-9084956447070300510 src: /10.251.214.32:48918 dest: /10.251.214.32:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-9084956447070300510', '10.251.214.32:48918', '10.251.214.32:50010']"
1249,081109,203536,158,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4525470997464616220 src: /10.251.107.227:58282 dest: /10.251.107.227:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-4525470997464616220', '10.251.107.227:58282', '10.251.107.227:50010']"
1250,081109,203536,158,INFO,dfs.DataNode$DataXceiver,Receiving block blk_4737741713837408345 src: /10.251.71.240:52941 dest: /10.251.71.240:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_4737741713837408345', '10.251.71.240:52941', '10.251.71.240:50010']"
1251,081109,203536,160,INFO,dfs.DataNode$DataXceiver,Receiving block blk_872694497849122755 src: /10.251.106.10:34395 dest: /10.251.106.10:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_872694497849122755', '10.251.106.10:34395', '10.251.106.10:50010']"
1252,081109,203536,161,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5170072115129389871 src: /10.251.106.10:34397 dest: /10.251.106.10:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-5170072115129389871', '10.251.106.10:34397', '10.251.106.10:50010']"
1253,081109,203536,162,INFO,dfs.DataNode$DataXceiver,Receiving block blk_3909865472571090536 src: /10.251.110.8:48171 dest: /10.251.110.8:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_3909865472571090536', '10.251.110.8:48171', '10.251.110.8:50010']"
1254,081109,203536,167,INFO,dfs.DataNode$DataXceiver,10.251.71.240:50010 Served block blk_-1608999687919862906 to /10.250.5.161,4dec0816,<*> Served block <*> to /<*>,"['10.251.71.240:50010', 'blk_-1608999687919862906', '10.250.5.161']"
1255,081109,203536,169,INFO,dfs.DataNode$DataXceiver,10.251.71.193:50010 Served block blk_-1608999687919862906 to /10.251.26.177,4dec0816,<*> Served block <*> to /<*>,"['10.251.71.193:50010', 'blk_-1608999687919862906', '10.251.26.177']"
1256,081109,203536,170,INFO,dfs.DataNode$DataXceiver,10.251.71.193:50010 Served block blk_-1608999687919862906 to /10.250.10.176,4dec0816,<*> Served block <*> to /<*>,"['10.251.71.193:50010', 'blk_-1608999687919862906', '10.250.10.176']"
1257,081109,203536,172,INFO,dfs.DataNode$DataXceiver,10.251.111.209:50010 Served block blk_-1608999687919862906 to /10.251.121.224,4dec0816,<*> Served block <*> to /<*>,"['10.251.111.209:50010', 'blk_-1608999687919862906', '10.251.121.224']"
1258,081109,203536,173,INFO,dfs.DataNode$DataXceiver,10.251.111.209:50010 Served block blk_-1608999687919862906 to /10.251.106.50,4dec0816,<*> Served block <*> to /<*>,"['10.251.111.209:50010', 'blk_-1608999687919862906', '10.251.106.50']"
1259,081109,203536,174,INFO,dfs.DataNode$DataXceiver,10.251.111.209:50010 Served block blk_-1608999687919862906 to /10.251.38.53,4dec0816,<*> Served block <*> to /<*>,"['10.251.111.209:50010', 'blk_-1608999687919862906', '10.251.38.53']"
1260,081109,203536,175,INFO,dfs.DataNode$DataXceiver,10.251.111.209:50010 Served block blk_-1608999687919862906 to /10.251.38.197,4dec0816,<*> Served block <*> to /<*>,"['10.251.111.209:50010', 'blk_-1608999687919862906', '10.251.38.197']"
1261,081109,203536,176,INFO,dfs.DataNode$DataXceiver,10.251.107.19:50010 Served block blk_-1608999687919862906 to /10.251.39.160,4dec0816,<*> Served block <*> to /<*>,"['10.251.107.19:50010', 'blk_-1608999687919862906', '10.251.39.160']"
1262,081109,203536,176,INFO,dfs.DataNode$DataXceiver,10.251.215.16:50010 Served block blk_-1608999687919862906 to /10.251.26.8,4dec0816,<*> Served block <*> to /<*>,"['10.251.215.16:50010', 'blk_-1608999687919862906', '10.251.26.8']"
1263,081109,203536,177,INFO,dfs.DataNode$DataXceiver,10.251.107.19:50010 Served block blk_-1608999687919862906 to /10.250.15.240,4dec0816,<*> Served block <*> to /<*>,"['10.251.107.19:50010', 'blk_-1608999687919862906', '10.250.15.240']"
1264,081109,203536,177,INFO,dfs.DataNode$DataXceiver,10.251.215.16:50010 Served block blk_-1608999687919862906 to /10.251.199.150,4dec0816,<*> Served block <*> to /<*>,"['10.251.215.16:50010', 'blk_-1608999687919862906', '10.251.199.150']"
1265,081109,203536,182,INFO,dfs.DataNode$DataXceiver,10.250.14.224:50010 Served block blk_-1608999687919862906 to /10.251.106.214,4dec0816,<*> Served block <*> to /<*>,"['10.250.14.224:50010', 'blk_-1608999687919862906', '10.251.106.214']"
1266,081109,203536,183,INFO,dfs.DataNode$DataXceiver,10.250.10.6:50010 Served block blk_-1608999687919862906 to /10.250.15.198,4dec0816,<*> Served block <*> to /<*>,"['10.250.10.6:50010', 'blk_-1608999687919862906', '10.250.15.198']"
1267,081109,203536,184,INFO,dfs.DataNode$DataXceiver,10.250.10.6:50010 Served block blk_-1608999687919862906 to /10.250.6.191,4dec0816,<*> Served block <*> to /<*>,"['10.250.10.6:50010', 'blk_-1608999687919862906', '10.250.6.191']"
1268,081109,203536,212,INFO,dfs.DataNode$DataXceiver,10.251.39.179:50010 Served block blk_-3544583377289625738 to /10.251.197.161,4dec0816,<*> Served block <*> to /<*>,"['10.251.39.179:50010', 'blk_-3544583377289625738', '10.251.197.161']"
1269,081109,203536,213,INFO,dfs.DataNode$DataXceiver,10.251.39.179:50010 Served block blk_-3544583377289625738 to /10.251.199.150,4dec0816,<*> Served block <*> to /<*>,"['10.251.39.179:50010', 'blk_-3544583377289625738', '10.251.199.150']"
1270,081109,203536,222,INFO,dfs.DataNode$DataXceiver,10.251.197.226:50010 Served block blk_-3544583377289625738 to /10.251.198.196,4dec0816,<*> Served block <*> to /<*>,"['10.251.197.226:50010', 'blk_-3544583377289625738', '10.251.198.196']"
1271,081109,203536,227,INFO,dfs.DataNode$DataXceiver,Receiving block blk_4856031730010032819 src: /10.251.197.226:44134 dest: /10.251.197.226:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_4856031730010032819', '10.251.197.226:44134', '10.251.197.226:50010']"
1272,081109,203536,228,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5493359978973542887 src: /10.251.197.226:44136 dest: /10.251.197.226:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-5493359978973542887', '10.251.197.226:44136', '10.251.197.226:50010']"
1273,081109,203536,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000077_0/part-00077. blk_-1577830978049349432,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000077_0/part-00077. blk_-1577830978049349432']
1274,081109,203536,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000291_0/part-00291. blk_-5493359978973542887,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000291_0/part-00291. blk_-5493359978973542887']
1275,081109,203536,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000303_0/part-00303. blk_-4525470997464616220,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000303_0/part-00303. blk_-4525470997464616220']
1276,081109,203536,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000149_0/part-00149. blk_-6714222090039882252,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000149_0/part-00149. blk_-6714222090039882252']
1277,081109,203536,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000154_0/part-00154. blk_2583366788302307794,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000154_0/part-00154. blk_2583366788302307794']
1278,081109,203536,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000191_0/part-00191. blk_872694497849122755,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000191_0/part-00191. blk_872694497849122755']
1279,081109,203536,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000259_0/part-00259. blk_4856031730010032819,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000259_0/part-00259. blk_4856031730010032819']
1280,081109,203536,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000168_0/part-00168. blk_377236923047456543,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000168_0/part-00168. blk_377236923047456543']
1281,081109,203536,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000173_0/part-00173. blk_-1916058035352472789,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000173_0/part-00173. blk_-1916058035352472789']
1282,081109,203536,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000317_0/part-00317. blk_-6339417867119146108,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000317_0/part-00317. blk_-6339417867119146108']
1283,081109,203536,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000331_0/part-00331. blk_-8162512552777886199,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000331_0/part-00331. blk_-8162512552777886199']
1284,081109,203536,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000162_0/part-00162. blk_4031055865781150544,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000162_0/part-00162. blk_4031055865781150544']
1285,081109,203536,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000306_0/part-00306. blk_4058804987355354315,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000306_0/part-00306. blk_4058804987355354315']
1286,081109,203536,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000062_0/part-00062. blk_-9084956447070300510,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000062_0/part-00062. blk_-9084956447070300510']
1287,081109,203536,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000099_0/part-00099. blk_-8048421706779991679,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000099_0/part-00099. blk_-8048421706779991679']
1288,081109,203536,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000318_0/part-00318. blk_8725561728667995755,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000318_0/part-00318. blk_8725561728667995755']
1289,081109,203536,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000305_0/part-00305. blk_8223024669447846632,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000305_0/part-00305. blk_8223024669447846632']
1290,081109,203536,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000332_0/part-00332. blk_-4026330115303607086,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000332_0/part-00332. blk_-4026330115303607086']
1291,081109,203537,147,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4229931861869531048 src: /10.251.123.132:42326 dest: /10.251.123.132:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-4229931861869531048', '10.251.123.132:42326', '10.251.123.132:50010']"
1292,081109,203537,149,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1185079144408607775 src: /10.251.26.131:58362 dest: /10.251.26.131:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_1185079144408607775', '10.251.26.131:58362', '10.251.26.131:50010']"
1293,081109,203537,149,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-3865158146925189370 src: /10.251.194.102:46874 dest: /10.251.194.102:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-3865158146925189370', '10.251.194.102:46874', '10.251.194.102:50010']"
1294,081109,203537,149,INFO,dfs.DataNode$DataXceiver,Receiving block blk_4386079411548040260 src: /10.251.42.16:56830 dest: /10.251.42.16:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_4386079411548040260', '10.251.42.16:56830', '10.251.42.16:50010']"
1295,081109,203537,149,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-6852866038059123001 src: /10.251.70.112:36657 dest: /10.251.70.112:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-6852866038059123001', '10.251.70.112:36657', '10.251.70.112:50010']"
1296,081109,203537,149,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8048421706779991679 src: /10.251.67.211:39678 dest: /10.251.67.211:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-8048421706779991679', '10.251.67.211:39678', '10.251.67.211:50010']"
1297,081109,203537,150,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-1577830978049349432 src: /10.251.25.237:57190 dest: /10.251.25.237:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-1577830978049349432', '10.251.25.237:57190', '10.251.25.237:50010']"
1298,081109,203537,150,INFO,dfs.DataNode$DataXceiver,Receiving block blk_377236923047456543 src: /10.250.11.85:59281 dest: /10.250.11.85:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_377236923047456543', '10.250.11.85:59281', '10.250.11.85:50010']"
1299,081109,203537,150,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-6339417867119146108 src: /10.251.42.9:37254 dest: /10.251.42.9:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-6339417867119146108', '10.251.42.9:37254', '10.251.42.9:50010']"
1300,081109,203537,150,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6578809109018330119 src: /10.251.107.227:53854 dest: /10.251.107.227:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_6578809109018330119', '10.251.107.227:53854', '10.251.107.227:50010']"
1301,081109,203537,150,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7130787197300034964 src: /10.250.15.240:36402 dest: /10.250.15.240:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-7130787197300034964', '10.250.15.240:36402', '10.250.15.240:50010']"
1302,081109,203537,151,INFO,dfs.DataNode$DataXceiver,Receiving block blk_177394776382448614 src: /10.251.203.80:38651 dest: /10.251.203.80:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_177394776382448614', '10.251.203.80:38651', '10.251.203.80:50010']"
1303,081109,203537,151,INFO,dfs.DataNode$DataXceiver,Receiving block blk_2657254091763574664 src: /10.251.39.144:49618 dest: /10.251.39.144:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_2657254091763574664', '10.251.39.144:49618', '10.251.39.144:50010']"
1304,081109,203537,151,INFO,dfs.DataNode$DataXceiver,Receiving block blk_3091099087150179177 src: /10.251.70.112:58254 dest: /10.251.70.112:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_3091099087150179177', '10.251.70.112:58254', '10.251.70.112:50010']"
1305,081109,203537,151,INFO,dfs.DataNode$DataXceiver,Receiving block blk_4623571410782847630 src: /10.251.71.68:52608 dest: /10.251.71.68:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_4623571410782847630', '10.251.71.68:52608', '10.251.71.68:50010']"
