LineId,Date,Day,Time,Component,Pid,Content,EventId,EventTemplate,ParameterList
545,Dec,10,09:13:15,LabSZ,24514,Failed password for root from 187.141.143.180 port 39319 ssh2,f831cb6d,Failed password for <*> from <*> port <*> ssh2,"['root', '187.141.143.180', '39319']"
546,Dec,10,09:13:15,LabSZ,24514,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],2817a946,Received disconnect from <*>: 11: <*> <*> <*>,"['187.141.143.180', 'Bye', 'Bye [preauth]']"
547,Dec,10,09:13:19,LabSZ,24516,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,f7fe7f88,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,"['customer-187-141-143-180-sta.uninet-ide.com.mx', '187.141.143.180']"
548,Dec,10,09:13:19,LabSZ,24516,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,066b4d3e,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= <*> <*>,['rhost=187.141.143.180  user=root']
549,Dec,10,09:13:21,LabSZ,24516,Failed password for root from 187.141.143.180 port 40414 ssh2,f831cb6d,Failed password for <*> from <*> port <*> ssh2,"['root', '187.141.143.180', '40414']"
550,Dec,10,09:13:21,LabSZ,24516,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],2817a946,Received disconnect from <*>: 11: <*> <*> <*>,"['187.141.143.180', 'Bye', 'Bye [preauth]']"
551,Dec,10,09:13:22,LabSZ,24511,Did not receive identification string from 185.190.58.151,c926c7d9,Did not receive identification string from <*>,['185.190.58.151']
552,Dec,10,09:13:25,LabSZ,24518,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,f7fe7f88,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,"['customer-187-141-143-180-sta.uninet-ide.com.mx', '187.141.143.180']"
553,Dec,10,09:13:25,LabSZ,24518,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,066b4d3e,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= <*> <*>,['rhost=187.141.143.180  user=root']
554,Dec,10,09:13:26,LabSZ,24518,Failed password for root from 187.141.143.180 port 41834 ssh2,f831cb6d,Failed password for <*> from <*> port <*> ssh2,"['root', '187.141.143.180', '41834']"
555,Dec,10,09:13:27,LabSZ,24518,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],2817a946,Received disconnect from <*>: 11: <*> <*> <*>,"['187.141.143.180', 'Bye', 'Bye [preauth]']"
556,Dec,10,09:13:30,LabSZ,24520,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,f7fe7f88,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,"['customer-187-141-143-180-sta.uninet-ide.com.mx', '187.141.143.180']"
557,Dec,10,09:13:30,LabSZ,24520,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,066b4d3e,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= <*> <*>,['rhost=187.141.143.180  user=root']
558,Dec,10,09:13:32,LabSZ,24520,Failed password for root from 187.141.143.180 port 43092 ssh2,f831cb6d,Failed password for <*> from <*> port <*> ssh2,"['root', '187.141.143.180', '43092']"
559,Dec,10,09:13:33,LabSZ,24520,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],2817a946,Received disconnect from <*>: 11: <*> <*> <*>,"['187.141.143.180', 'Bye', 'Bye [preauth]']"
560,Dec,10,09:13:36,LabSZ,24522,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,f7fe7f88,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,"['customer-187-141-143-180-sta.uninet-ide.com.mx', '187.141.143.180']"
561,Dec,10,09:13:36,LabSZ,24522,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,066b4d3e,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= <*> <*>,['rhost=187.141.143.180  user=root']
562,Dec,10,09:13:38,LabSZ,24522,Failed password for root from 187.141.143.180 port 44328 ssh2,f831cb6d,Failed password for <*> from <*> port <*> ssh2,"['root', '187.141.143.180', '44328']"
563,Dec,10,09:13:39,LabSZ,24522,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],2817a946,Received disconnect from <*>: 11: <*> <*> <*>,"['187.141.143.180', 'Bye', 'Bye [preauth]']"
564,Dec,10,09:13:42,LabSZ,24525,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,f7fe7f88,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,"['customer-187-141-143-180-sta.uninet-ide.com.mx', '187.141.143.180']"
565,Dec,10,09:13:42,LabSZ,24525,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,066b4d3e,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= <*> <*>,['rhost=187.141.143.180  user=root']
566,Dec,10,09:13:44,LabSZ,24525,Failed password for root from 187.141.143.180 port 45696 ssh2,f831cb6d,Failed password for <*> from <*> port <*> ssh2,"['root', '187.141.143.180', '45696']"
567,Dec,10,09:13:45,LabSZ,24525,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],2817a946,Received disconnect from <*>: 11: <*> <*> <*>,"['187.141.143.180', 'Bye', 'Bye [preauth]']"
568,Dec,10,09:13:48,LabSZ,24527,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,f7fe7f88,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,"['customer-187-141-143-180-sta.uninet-ide.com.mx', '187.141.143.180']"
569,Dec,10,09:13:48,LabSZ,24527,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,066b4d3e,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= <*> <*>,['rhost=187.141.143.180  user=root']
570,Dec,10,09:13:50,LabSZ,24527,Failed password for root from 187.141.143.180 port 47004 ssh2,f831cb6d,Failed password for <*> from <*> port <*> ssh2,"['root', '187.141.143.180', '47004']"
571,Dec,10,09:13:50,LabSZ,24527,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],2817a946,Received disconnect from <*>: 11: <*> <*> <*>,"['187.141.143.180', 'Bye', 'Bye [preauth]']"
572,Dec,10,09:13:53,LabSZ,24529,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,f7fe7f88,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,"['customer-187-141-143-180-sta.uninet-ide.com.mx', '187.141.143.180']"
573,Dec,10,09:13:53,LabSZ,24529,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,066b4d3e,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= <*> <*>,['rhost=187.141.143.180  user=root']
574,Dec,10,09:13:56,LabSZ,24529,Failed password for root from 187.141.143.180 port 48339 ssh2,f831cb6d,Failed password for <*> from <*> port <*> ssh2,"['root', '187.141.143.180', '48339']"
575,Dec,10,09:13:56,LabSZ,24529,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],2817a946,Received disconnect from <*>: 11: <*> <*> <*>,"['187.141.143.180', 'Bye', 'Bye [preauth]']"
576,Dec,10,09:13:59,LabSZ,24531,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,f7fe7f88,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,"['customer-187-141-143-180-sta.uninet-ide.com.mx', '187.141.143.180']"
577,Dec,10,09:13:59,LabSZ,24531,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,066b4d3e,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= <*> <*>,['rhost=187.141.143.180  user=root']
578,Dec,10,09:14:01,LabSZ,24531,Failed password for root from 187.141.143.180 port 49674 ssh2,f831cb6d,Failed password for <*> from <*> port <*> ssh2,"['root', '187.141.143.180', '49674']"
579,Dec,10,09:14:01,LabSZ,24531,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],2817a946,Received disconnect from <*>: 11: <*> <*> <*>,"['187.141.143.180', 'Bye', 'Bye [preauth]']"
580,Dec,10,09:14:04,LabSZ,24533,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,f7fe7f88,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,"['customer-187-141-143-180-sta.uninet-ide.com.mx', '187.141.143.180']"
581,Dec,10,09:14:04,LabSZ,24533,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,066b4d3e,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= <*> <*>,['rhost=187.141.143.180  user=root']
582,Dec,10,09:14:06,LabSZ,24533,Failed password for root from 187.141.143.180 port 50880 ssh2,f831cb6d,Failed password for <*> from <*> port <*> ssh2,"['root', '187.141.143.180', '50880']"
583,Dec,10,09:14:07,LabSZ,24533,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],2817a946,Received disconnect from <*>: 11: <*> <*> <*>,"['187.141.143.180', 'Bye', 'Bye [preauth]']"
584,Dec,10,09:14:09,LabSZ,24535,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,f7fe7f88,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,"['customer-187-141-143-180-sta.uninet-ide.com.mx', '187.141.143.180']"
585,Dec,10,09:14:09,LabSZ,24535,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,066b4d3e,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= <*> <*>,['rhost=187.141.143.180  user=root']
586,Dec,10,09:14:11,LabSZ,24535,Failed password for root from 187.141.143.180 port 52176 ssh2,f831cb6d,Failed password for <*> from <*> port <*> ssh2,"['root', '187.141.143.180', '52176']"
587,Dec,10,09:14:12,LabSZ,24535,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],2817a946,Received disconnect from <*>: 11: <*> <*> <*>,"['187.141.143.180', 'Bye', 'Bye [preauth]']"
588,Dec,10,09:14:14,LabSZ,24537,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,f7fe7f88,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,"['customer-187-141-143-180-sta.uninet-ide.com.mx', '187.141.143.180']"
589,Dec,10,09:14:14,LabSZ,24537,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,066b4d3e,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= <*> <*>,['rhost=187.141.143.180  user=root']
590,Dec,10,09:14:16,LabSZ,24537,Failed password for root from 187.141.143.180 port 53403 ssh2,f831cb6d,Failed password for <*> from <*> port <*> ssh2,"['root', '187.141.143.180', '53403']"
591,Dec,10,09:14:16,LabSZ,24537,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],2817a946,Received disconnect from <*>: 11: <*> <*> <*>,"['187.141.143.180', 'Bye', 'Bye [preauth]']"
592,Dec,10,09:14:19,LabSZ,24539,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,f7fe7f88,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,"['customer-187-141-143-180-sta.uninet-ide.com.mx', '187.141.143.180']"
593,Dec,10,09:14:19,LabSZ,24539,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,066b4d3e,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= <*> <*>,['rhost=187.141.143.180  user=root']
594,Dec,10,09:14:21,LabSZ,24539,Failed password for root from 187.141.143.180 port 54560 ssh2,f831cb6d,Failed password for <*> from <*> port <*> ssh2,"['root', '187.141.143.180', '54560']"
595,Dec,10,09:14:22,LabSZ,24539,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],2817a946,Received disconnect from <*>: 11: <*> <*> <*>,"['187.141.143.180', 'Bye', 'Bye [preauth]']"
596,Dec,10,09:14:25,LabSZ,24541,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,f7fe7f88,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,"['customer-187-141-143-180-sta.uninet-ide.com.mx', '187.141.143.180']"
597,Dec,10,09:14:25,LabSZ,24541,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,066b4d3e,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= <*> <*>,['rhost=187.141.143.180  user=root']
598,Dec,10,09:14:26,LabSZ,24541,Failed password for root from 187.141.143.180 port 55849 ssh2,f831cb6d,Failed password for <*> from <*> port <*> ssh2,"['root', '187.141.143.180', '55849']"
599,Dec,10,09:14:27,LabSZ,24541,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],2817a946,Received disconnect from <*>: 11: <*> <*> <*>,"['187.141.143.180', 'Bye', 'Bye [preauth]']"
600,Dec,10,09:14:30,LabSZ,24543,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,f7fe7f88,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,"['customer-187-141-143-180-sta.uninet-ide.com.mx', '187.141.143.180']"
601,Dec,10,09:14:30,LabSZ,24543,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,066b4d3e,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= <*> <*>,['rhost=187.141.143.180  user=root']
602,Dec,10,09:14:32,LabSZ,24543,Failed password for root from 187.141.143.180 port 57037 ssh2,f831cb6d,Failed password for <*> from <*> port <*> ssh2,"['root', '187.141.143.180', '57037']"
603,Dec,10,09:14:32,LabSZ,24543,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],2817a946,Received disconnect from <*>: 11: <*> <*> <*>,"['187.141.143.180', 'Bye', 'Bye [preauth]']"
604,Dec,10,09:14:35,LabSZ,24545,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,f7fe7f88,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,"['customer-187-141-143-180-sta.uninet-ide.com.mx', '187.141.143.180']"
605,Dec,10,09:14:35,LabSZ,24545,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,066b4d3e,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= <*> <*>,['rhost=187.141.143.180  user=root']
606,Dec,10,09:14:38,LabSZ,24545,Failed password for root from 187.141.143.180 port 58386 ssh2,f831cb6d,Failed password for <*> from <*> port <*> ssh2,"['root', '187.141.143.180', '58386']"
607,Dec,10,09:14:38,LabSZ,24545,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],2817a946,Received disconnect from <*>: 11: <*> <*> <*>,"['187.141.143.180', 'Bye', 'Bye [preauth]']"
608,Dec,10,09:14:41,LabSZ,24547,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,f7fe7f88,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,"['customer-187-141-143-180-sta.uninet-ide.com.mx', '187.141.143.180']"
609,Dec,10,09:14:41,LabSZ,24547,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,066b4d3e,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= <*> <*>,['rhost=187.141.143.180  user=root']
610,Dec,10,09:14:43,LabSZ,24547,Failed password for root from 187.141.143.180 port 59705 ssh2,f831cb6d,Failed password for <*> from <*> port <*> ssh2,"['root', '187.141.143.180', '59705']"
611,Dec,10,09:14:43,LabSZ,24547,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],2817a946,Received disconnect from <*>: 11: <*> <*> <*>,"['187.141.143.180', 'Bye', 'Bye [preauth]']"
612,Dec,10,09:14:46,LabSZ,24549,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,f7fe7f88,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,"['customer-187-141-143-180-sta.uninet-ide.com.mx', '187.141.143.180']"
613,Dec,10,09:14:46,LabSZ,24549,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,066b4d3e,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= <*> <*>,['rhost=187.141.143.180  user=root']
614,Dec,10,09:14:49,LabSZ,24549,Failed password for root from 187.141.143.180 port 60924 ssh2,f831cb6d,Failed password for <*> from <*> port <*> ssh2,"['root', '187.141.143.180', '60924']"
615,Dec,10,09:14:49,LabSZ,24549,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],2817a946,Received disconnect from <*>: 11: <*> <*> <*>,"['187.141.143.180', 'Bye', 'Bye [preauth]']"
616,Dec,10,09:14:52,LabSZ,24551,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,f7fe7f88,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,"['customer-187-141-143-180-sta.uninet-ide.com.mx', '187.141.143.180']"
617,Dec,10,09:14:52,LabSZ,24551,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,066b4d3e,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= <*> <*>,['rhost=187.141.143.180  user=root']
618,Dec,10,09:14:54,LabSZ,24551,Failed password for root from 187.141.143.180 port 34001 ssh2,f831cb6d,Failed password for <*> from <*> port <*> ssh2,"['root', '187.141.143.180', '34001']"
619,Dec,10,09:14:54,LabSZ,24551,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],2817a946,Received disconnect from <*>: 11: <*> <*> <*>,"['187.141.143.180', 'Bye', 'Bye [preauth]']"
620,Dec,10,09:14:57,LabSZ,24553,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,f7fe7f88,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,"['customer-187-141-143-180-sta.uninet-ide.com.mx', '187.141.143.180']"
621,Dec,10,09:14:57,LabSZ,24553,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,066b4d3e,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= <*> <*>,['rhost=187.141.143.180  user=root']
622,Dec,10,09:14:59,LabSZ,24553,Failed password for root from 187.141.143.180 port 35172 ssh2,f831cb6d,Failed password for <*> from <*> port <*> ssh2,"['root', '187.141.143.180', '35172']"
623,Dec,10,09:14:59,LabSZ,24553,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],2817a946,Received disconnect from <*>: 11: <*> <*> <*>,"['187.141.143.180', 'Bye', 'Bye [preauth]']"
624,Dec,10,09:15:02,LabSZ,24555,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,f7fe7f88,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,"['customer-187-141-143-180-sta.uninet-ide.com.mx', '187.141.143.180']"
625,Dec,10,09:15:02,LabSZ,24555,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,066b4d3e,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= <*> <*>,['rhost=187.141.143.180  user=root']
626,Dec,10,09:15:04,LabSZ,24555,Failed password for root from 187.141.143.180 port 36419 ssh2,f831cb6d,Failed password for <*> from <*> port <*> ssh2,"['root', '187.141.143.180', '36419']"
627,Dec,10,09:15:04,LabSZ,24555,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],2817a946,Received disconnect from <*>: 11: <*> <*> <*>,"['187.141.143.180', 'Bye', 'Bye [preauth]']"
628,Dec,10,09:15:07,LabSZ,24557,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,f7fe7f88,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,"['customer-187-141-143-180-sta.uninet-ide.com.mx', '187.141.143.180']"
629,Dec,10,09:15:07,LabSZ,24557,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,066b4d3e,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= <*> <*>,['rhost=187.141.143.180  user=root']
630,Dec,10,09:15:09,LabSZ,24557,Failed password for root from 187.141.143.180 port 37678 ssh2,f831cb6d,Failed password for <*> from <*> port <*> ssh2,"['root', '187.141.143.180', '37678']"
631,Dec,10,09:15:09,LabSZ,24557,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],2817a946,Received disconnect from <*>: 11: <*> <*> <*>,"['187.141.143.180', 'Bye', 'Bye [preauth]']"
632,Dec,10,09:15:12,LabSZ,24559,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,f7fe7f88,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,"['customer-187-141-143-180-sta.uninet-ide.com.mx', '187.141.143.180']"
633,Dec,10,09:15:12,LabSZ,24559,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,066b4d3e,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= <*> <*>,['rhost=187.141.143.180  user=root']
634,Dec,10,09:15:14,LabSZ,24559,Failed password for root from 187.141.143.180 port 38937 ssh2,f831cb6d,Failed password for <*> from <*> port <*> ssh2,"['root', '187.141.143.180', '38937']"
635,Dec,10,09:15:15,LabSZ,24559,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],2817a946,Received disconnect from <*>: 11: <*> <*> <*>,"['187.141.143.180', 'Bye', 'Bye [preauth]']"
636,Dec,10,09:15:18,LabSZ,24561,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,f7fe7f88,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,"['customer-187-141-143-180-sta.uninet-ide.com.mx', '187.141.143.180']"
637,Dec,10,09:15:18,LabSZ,24561,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,066b4d3e,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= <*> <*>,['rhost=187.141.143.180  user=root']
638,Dec,10,09:15:20,LabSZ,24561,Failed password for root from 187.141.143.180 port 40297 ssh2,f831cb6d,Failed password for <*> from <*> port <*> ssh2,"['root', '187.141.143.180', '40297']"
639,Dec,10,09:15:20,LabSZ,24561,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],2817a946,Received disconnect from <*>: 11: <*> <*> <*>,"['187.141.143.180', 'Bye', 'Bye [preauth]']"
640,Dec,10,09:15:23,LabSZ,24563,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,f7fe7f88,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,"['customer-187-141-143-180-sta.uninet-ide.com.mx', '187.141.143.180']"
641,Dec,10,09:15:23,LabSZ,24563,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,066b4d3e,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= <*> <*>,['rhost=187.141.143.180  user=root']
642,Dec,10,09:15:25,LabSZ,24563,Failed password for root from 187.141.143.180 port 41667 ssh2,f831cb6d,Failed password for <*> from <*> port <*> ssh2,"['root', '187.141.143.180', '41667']"
643,Dec,10,09:15:26,LabSZ,24563,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],2817a946,Received disconnect from <*>: 11: <*> <*> <*>,"['187.141.143.180', 'Bye', 'Bye [preauth]']"
644,Dec,10,09:15:29,LabSZ,24565,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,f7fe7f88,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,"['customer-187-141-143-180-sta.uninet-ide.com.mx', '187.141.143.180']"
