LineId,Date,Time,Pid,Level,Component,Content,EventId,EventTemplate,ParameterList
554,081109,203532,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.90.64:50010 is added to blk_-1608999687919862906 size 91178,5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.251.90.64:50010', 'blk_-1608999687919862906', '91178']"
555,081109,203532,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000054_0/part-00054. blk_-2398209593415798905,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000054_0/part-00054. blk_-2398209593415798905']
556,081109,203532,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000133_0/part-00133. blk_-7198899606504196854,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000133_0/part-00133. blk_-7198899606504196854']
557,081109,203532,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000218_0/part-00218. blk_-774246298521956028,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000218_0/part-00218. blk_-774246298521956028']
558,081109,203532,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000029_0/part-00029. blk_3098154771341398925,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000029_0/part-00029. blk_3098154771341398925']
559,081109,203532,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000061_0/part-00061. blk_-6790654856691185731,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000061_0/part-00061. blk_-6790654856691185731']
560,081109,203532,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000129_0/part-00129. blk_3941533870808561940,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000129_0/part-00129. blk_3941533870808561940']
561,081109,203532,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000138_0/part-00138. blk_-2682415100025107597,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000138_0/part-00138. blk_-2682415100025107597']
562,081109,203532,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000244_0/part-00244. blk_177394776382448614,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000244_0/part-00244. blk_177394776382448614']
563,081109,203532,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000014_0/part-00014. blk_-3667585438930153850,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000014_0/part-00014. blk_-3667585438930153850']
564,081109,203532,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000032_0/part-00032. blk_1937926427363440853,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000032_0/part-00032. blk_1937926427363440853']
565,081109,203532,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000040_0/part-00040. blk_8026466674001363449,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000040_0/part-00040. blk_8026466674001363449']
566,081109,203532,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000130_0/part-00130. blk_7475438553401908725,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000130_0/part-00130. blk_7475438553401908725']
567,081109,203532,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000216_0/part-00216. blk_2080109799967615857,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000216_0/part-00216. blk_2080109799967615857']
568,081109,203532,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000221_0/part-00221. blk_-1385756122847916710,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000221_0/part-00221. blk_-1385756122847916710']
569,081109,203532,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000223_0/part-00223. blk_6835995323369082616,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000223_0/part-00223. blk_6835995323369082616']
570,081109,203532,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000229_0/part-00229. blk_6609646171038203219,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000229_0/part-00229. blk_6609646171038203219']
571,081109,203532,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000035_0/part-00035. blk_6309418393114897475,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000035_0/part-00035. blk_6309418393114897475']
572,081109,203532,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000142_0/part-00142. blk_-7911463493785581853,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000142_0/part-00142. blk_-7911463493785581853']
573,081109,203532,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000012_0/part-00012. blk_-5649479540791129974,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000012_0/part-00012. blk_-5649479540791129974']
574,081109,203532,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000038_0/part-00038. blk_-2850818623433938591,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000038_0/part-00038. blk_-2850818623433938591']
575,081109,203532,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000044_0/part-00044. blk_-6370470857048627387,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000044_0/part-00044. blk_-6370470857048627387']
576,081109,203532,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000137_0/part-00137. blk_6740695140894845846,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000137_0/part-00137. blk_6740695140894845846']
577,081109,203532,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000139_0/part-00139. blk_-4309280423174037990,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000139_0/part-00139. blk_-4309280423174037990']
578,081109,203532,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000050_0/part-00050. blk_3738211383445750914,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000050_0/part-00050. blk_3738211383445750914']
579,081109,203532,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000140_0/part-00140. blk_40441923226500563,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000140_0/part-00140. blk_40441923226500563']
580,081109,203532,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000144_0/part-00144. blk_8558795046002911094,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000144_0/part-00144. blk_8558795046002911094']
581,081109,203532,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000008_0/part-00008. blk_6227055072516687391,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000008_0/part-00008. blk_6227055072516687391']
582,081109,203532,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000030_0/part-00030. blk_584104991019184413,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000030_0/part-00030. blk_584104991019184413']
583,081109,203532,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000037_0/part-00037. blk_7955481321933797799,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000037_0/part-00037. blk_7955481321933797799']
584,081109,203532,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000045_0/part-00045. blk_2825871331379974767,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000045_0/part-00045. blk_2825871331379974767']
585,081109,203532,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000132_0/part-00132. blk_-3940941529251864773,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000132_0/part-00132. blk_-3940941529251864773']
586,081109,203532,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000135_0/part-00135. blk_-2814588473145762869,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000135_0/part-00135. blk_-2814588473145762869']
587,081109,203532,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000136_0/part-00136. blk_-8186438745381579117,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000136_0/part-00136. blk_-8186438745381579117']
588,081109,203532,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000233_0/part-00233. blk_967160175355936210,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000233_0/part-00233. blk_967160175355936210']
589,081109,203532,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000134_0/part-00134. blk_-8013855621109800549,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000134_0/part-00134. blk_-8013855621109800549']
590,081109,203532,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000017_0/part-00017. blk_7956543127401791181,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000017_0/part-00017. blk_7956543127401791181']
591,081109,203532,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000114_0/part-00114. blk_634338240549205708,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000114_0/part-00114. blk_634338240549205708']
592,081109,203532,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000125_0/part-00125. blk_7474637556625667220,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000125_0/part-00125. blk_7474637556625667220']
593,081109,203532,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000128_0/part-00128. blk_-105450231192318816,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000128_0/part-00128. blk_-105450231192318816']
594,081109,203533,145,INFO,dfs.DataNode$DataXceiver,Receiving block blk_3461505966191484945 src: /10.251.31.85:47160 dest: /10.251.31.85:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_3461505966191484945', '10.251.31.85:47160', '10.251.31.85:50010']"
595,081109,203533,145,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-3940941529251864773 src: /10.251.197.226:42631 dest: /10.251.197.226:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-3940941529251864773', '10.251.197.226:42631', '10.251.197.226:50010']"
596,081109,203533,145,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4341181125838883663 src: /10.251.73.220:38094 dest: /10.251.73.220:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-4341181125838883663', '10.251.73.220:38094', '10.251.73.220:50010']"
597,081109,203533,145,INFO,dfs.DataNode$DataXceiver,Receiving block blk_5775293647706867248 src: /10.251.42.207:49929 dest: /10.251.42.207:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_5775293647706867248', '10.251.42.207:49929', '10.251.42.207:50010']"
598,081109,203533,145,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6288745377407023095 src: /10.251.42.191:50123 dest: /10.251.42.191:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_6288745377407023095', '10.251.42.191:50123', '10.251.42.191:50010']"
599,081109,203533,145,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8026466674001363449 src: /10.251.39.209:38154 dest: /10.251.39.209:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_8026466674001363449', '10.251.39.209:38154', '10.251.39.209:50010']"
600,081109,203533,146,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-3076705858972714475 src: /10.251.43.21:42312 dest: /10.251.43.21:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-3076705858972714475', '10.251.43.21:42312', '10.251.43.21:50010']"
601,081109,203533,146,INFO,dfs.DataNode$DataXceiver,Receiving block blk_4521164666406024155 src: /10.251.43.147:42628 dest: /10.251.43.147:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_4521164666406024155', '10.251.43.147:42628', '10.251.43.147:50010']"
602,081109,203533,146,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-50273257731426871 src: /10.251.39.64:47821 dest: /10.251.39.64:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-50273257731426871', '10.251.39.64:47821', '10.251.39.64:50010']"
603,081109,203533,146,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5835224384325268050 src: /10.251.43.115:55714 dest: /10.251.43.115:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-5835224384325268050', '10.251.43.115:55714', '10.251.43.115:50010']"
604,081109,203533,147,INFO,dfs.DataNode$DataXceiver,Receiving block blk_177394776382448614 src: /10.251.125.237:37571 dest: /10.251.125.237:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_177394776382448614', '10.251.125.237:37571', '10.251.125.237:50010']"
605,081109,203533,147,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-3102267849859399193 src: /10.251.215.50:58322 dest: /10.251.215.50:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-3102267849859399193', '10.251.215.50:58322', '10.251.215.50:50010']"
606,081109,203533,147,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-3776330106018304557 src: /10.251.74.79:55786 dest: /10.251.74.79:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-3776330106018304557', '10.251.74.79:55786', '10.251.74.79:50010']"
607,081109,203533,147,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-3865158146925189370 src: /10.251.67.225:34252 dest: /10.251.67.225:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-3865158146925189370', '10.251.67.225:34252', '10.251.67.225:50010']"
608,081109,203533,147,INFO,dfs.DataNode$DataXceiver,Receiving block blk_4521164666406024155 src: /10.251.43.147:37595 dest: /10.251.43.147:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_4521164666406024155', '10.251.43.147:37595', '10.251.43.147:50010']"
609,081109,203533,147,INFO,dfs.DataNode$DataXceiver,Receiving block blk_4649698331936539655 src: /10.251.214.67:33467 dest: /10.251.214.67:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_4649698331936539655', '10.251.214.67:33467', '10.251.214.67:50010']"
610,081109,203533,147,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-6108780682959356968 src: /10.251.66.102:57797 dest: /10.251.66.102:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-6108780682959356968', '10.251.66.102:57797', '10.251.66.102:50010']"
611,081109,203533,147,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6597014667441085597 src: /10.251.125.237:43505 dest: /10.251.125.237:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_6597014667441085597', '10.251.125.237:43505', '10.251.125.237:50010']"
612,081109,203533,147,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-9025459096044337508 src: /10.251.203.129:44258 dest: /10.251.203.129:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-9025459096044337508', '10.251.203.129:44258', '10.251.203.129:50010']"
613,081109,203533,148,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-1477913034248457629 src: /10.251.194.245:44729 dest: /10.251.194.245:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-1477913034248457629', '10.251.194.245:44729', '10.251.194.245:50010']"
614,081109,203533,148,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1613550655988246573 src: /10.251.42.16:50651 dest: /10.251.42.16:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_1613550655988246573', '10.251.42.16:50651', '10.251.42.16:50010']"
615,081109,203533,148,INFO,dfs.DataNode$DataXceiver,Receiving block blk_2074627648226805983 src: /10.251.74.192:48676 dest: /10.251.74.192:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_2074627648226805983', '10.251.74.192:48676', '10.251.74.192:50010']"
616,081109,203533,148,INFO,dfs.DataNode$DataXceiver,Receiving block blk_2080109799967615857 src: /10.251.201.204:40014 dest: /10.251.201.204:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_2080109799967615857', '10.251.201.204:40014', '10.251.201.204:50010']"
617,081109,203533,148,INFO,dfs.DataNode$DataXceiver,Receiving block blk_2986822300704311308 src: /10.251.194.147:45405 dest: /10.251.194.147:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_2986822300704311308', '10.251.194.147:45405', '10.251.194.147:50010']"
618,081109,203533,148,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-3076705858972714475 src: /10.251.43.21:60918 dest: /10.251.43.21:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-3076705858972714475', '10.251.43.21:60918', '10.251.43.21:50010']"
619,081109,203533,148,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-3102267849859399193 src: /10.251.215.50:51482 dest: /10.251.215.50:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-3102267849859399193', '10.251.215.50:51482', '10.251.215.50:50010']"
620,081109,203533,148,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-3865158146925189370 src: /10.251.67.225:38547 dest: /10.251.67.225:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-3865158146925189370', '10.251.67.225:38547', '10.251.67.225:50010']"
621,081109,203533,148,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4390409968877773039 src: /10.251.42.84:33071 dest: /10.251.42.84:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-4390409968877773039', '10.251.42.84:33071', '10.251.42.84:50010']"
622,081109,203533,148,INFO,dfs.DataNode$DataXceiver,Receiving block blk_5479015932651254774 src: /10.251.75.49:35727 dest: /10.251.75.49:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_5479015932651254774', '10.251.75.49:35727', '10.251.75.49:50010']"
623,081109,203533,148,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5835224384325268050 src: /10.251.199.225:46390 dest: /10.251.199.225:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-5835224384325268050', '10.251.199.225:46390', '10.251.199.225:50010']"
624,081109,203533,148,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6597014667441085597 src: /10.251.125.237:42809 dest: /10.251.125.237:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_6597014667441085597', '10.251.125.237:42809', '10.251.125.237:50010']"
625,081109,203533,148,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8281945757273050140 src: /10.251.67.113:59772 dest: /10.251.67.113:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-8281945757273050140', '10.251.67.113:59772', '10.251.67.113:50010']"
626,081109,203533,148,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8515113585876695879 src: /10.251.214.18:55717 dest: /10.251.214.18:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-8515113585876695879', '10.251.214.18:55717', '10.251.214.18:50010']"
627,081109,203533,148,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8595954612153362607 src: /10.251.126.255:57360 dest: /10.251.126.255:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_8595954612153362607', '10.251.126.255:57360', '10.251.126.255:50010']"
628,081109,203533,148,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8665604379324651807 src: /10.251.125.174:52552 dest: /10.251.125.174:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_8665604379324651807', '10.251.125.174:52552', '10.251.125.174:50010']"
629,081109,203533,149,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-1187723472581877455 src: /10.251.75.163:41343 dest: /10.251.75.163:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-1187723472581877455', '10.251.75.163:41343', '10.251.75.163:50010']"
630,081109,203533,149,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-1477913034248457629 src: /10.251.194.245:57462 dest: /10.251.194.245:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-1477913034248457629', '10.251.194.245:57462', '10.251.194.245:50010']"
631,081109,203533,149,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-1548346834251221499 src: /10.251.65.237:56208 dest: /10.251.65.237:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-1548346834251221499', '10.251.65.237:56208', '10.251.65.237:50010']"
632,081109,203533,149,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-1962009378227535387 src: /10.251.126.83:34133 dest: /10.251.126.83:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-1962009378227535387', '10.251.126.83:34133', '10.251.126.83:50010']"
633,081109,203533,149,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-1962009378227535387 src: /10.251.126.83:35389 dest: /10.251.126.83:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-1962009378227535387', '10.251.126.83:35389', '10.251.126.83:50010']"
634,081109,203533,149,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-2682415100025107597 src: /10.251.66.192:43954 dest: /10.251.66.192:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-2682415100025107597', '10.251.66.192:43954', '10.251.66.192:50010']"
635,081109,203533,149,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-2804479706331551014 src: /10.251.67.211:43689 dest: /10.251.67.211:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-2804479706331551014', '10.251.67.211:43689', '10.251.67.211:50010']"
636,081109,203533,149,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-3776330106018304557 src: /10.251.195.33:39169 dest: /10.251.195.33:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-3776330106018304557', '10.251.195.33:39169', '10.251.195.33:50010']"
637,081109,203533,149,INFO,dfs.DataNode$DataXceiver,Receiving block blk_4845477247445346914 src: /10.251.73.220:56745 dest: /10.251.73.220:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_4845477247445346914', '10.251.73.220:56745', '10.251.73.220:50010']"
638,081109,203533,149,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5702477348781461354 src: /10.251.195.70:34283 dest: /10.251.195.70:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-5702477348781461354', '10.251.195.70:34283', '10.251.195.70:50010']"
639,081109,203533,149,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5800700353547170271 src: /10.251.203.166:47865 dest: /10.251.203.166:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-5800700353547170271', '10.251.203.166:47865', '10.251.203.166:50010']"
640,081109,203533,149,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5800700353547170271 src: /10.251.203.166:53755 dest: /10.251.203.166:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-5800700353547170271', '10.251.203.166:53755', '10.251.203.166:50010']"
641,081109,203533,149,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6609646171038203219 src: /10.251.201.204:46309 dest: /10.251.201.204:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_6609646171038203219', '10.251.201.204:46309', '10.251.201.204:50010']"
